city,date,temperature_c_era5,humidity_pct_era5,rainfall_mm_era5,wind_speed_ms_era5,temperature_c_merra2,humidity_pct_merra2,rainfall_mm_merra2,wind_speed_ms_merra2
Ranchi,2025-10-09,24.1,81,0.5,2.87,23.46,86.06,0.26,1.96
Ranchi,2025-10-10,23.5,79,0.2,2.93,22.37,88.55,0.01,2.86
Ranchi,2025-10-11,23.0,74,0.0,2.43,22.13,88.44,0.0,2.19
Ranchi,2025-10-12,23.1,75,0.0,1.47,22.18,86.64,0.0,2.1
Ranchi,2025-10-13,22.8,79,0.7,1.78,21.68,87.67,0.0,1.86
Ranchi,2025-10-14,22.7,78,0.8,1.54,21.68,86.7,0.0,1.67
Ranchi,2025-10-15,22.1,72,0.0,2.62,20.28,85.72,0.0,2.23
Ranchi,2025-10-16,21.9,72,0.0,2.26,19.82,85.27,0.03,2.36
Ranchi,2025-10-17,22.1,69,0.0,1.24,20.46,82.35,0.02,2.09
Ranchi,2025-10-18,22.9,69,0.0,1.14,21.21,76.9,0.0,0.93
Ranchi,2025-10-19,23.7,74,0.0,1.61,22.26,79.13,0.0,1.38
Ranchi,2025-10-20,23.9,70,0.0,2.2,22.65,83.0,0.0,1.54
Ranchi,2025-10-21,23.8,67,0.0,1.79,22.88,81.68,0.0,1.56
Ranchi,2025-10-22,23.8,70,0.0,1.45,22.74,82.68,0.0,1.72
Ranchi,2025-10-23,23.8,72,0.0,1.43,22.98,80.01,0.0,1.17
Ranchi,2025-10-24,24.2,71,0.0,1.06,22.74,77.3,0.0,1.11
Ranchi,2025-10-25,24.3,68,0.0,1.67,21.79,82.86,0.12,1.8
Ranchi,2025-10-26,23.7,75,0.0,1.64,22.5,82.09,0.01,1.76
Ranchi,2025-10-27,23.5,82,0.3,3.01,22.92,84.71,12.01,2.07
Ranchi,2025-10-28,23.3,87,5.3,3.73,22.82,90.89,13.39,3.07
Ranchi,2025-10-29,22.2,94,34.2,4.53,22.93,94.47,11.68,4.83
Ranchi,2025-10-30,22.6,93,7.4,4.08,23.67,90.81,6.05,4.1
Ranchi,2025-10-31,22.6,92,10.7,4.26,23.07,94.44,7.22,4.73
Ranchi,2025-11-01,22.4,88,0.4,4.06,22.43,90.78,0.64,4.23
Ranchi,2025-11-02,21.6,82,0.2,3.71,20.88,90.28,0.07,3.47
Ranchi,2025-11-03,21.0,69,0.0,3.06,18.86,85.09,0.0,3.42
Ranchi,2025-11-04,20.0,61,0.0,2.86,17.77,78.79,0.0,2.81
Ranchi,2025-11-05,20.6,67,0.0,3.27,17.82,77.57,0.0,3.44
Ranchi,2025-11-06,20.9,72,0.0,3.19,19.45,88.34,0.0,3.24
Ranchi,2025-11-07,20.0,68,0.0,3.1,17.43,81.67,0.0,3.0
Ranchi,2025-11-08,18.1,61,0.0,3.51,15.42,79.57,0.0,2.75
Ranchi,2025-11-09,17.8,64,0.0,2.74,14.73,79.46,0.0,2.86
Ranchi,2025-11-10,17.7,62,0.0,2.28,14.39,76.27,0.0,2.47
Ranchi,2025-11-11,17.5,60,0.0,3.03,13.83,78.35,0.0,2.8
Ranchi,2025-11-12,17.2,63,0.0,3.22,14.27,80.41,0.0,3.11
Ranchi,2025-11-13,17.1,60,0.0,3.04,14.05,80.52,0.0,2.98
Ranchi,2025-11-14,16.5,64,0.0,2.89,14.11,77.88,0.0,2.98
Ranchi,2025-11-15,16.0,61,0.0,2.43,14.06,75.57,0.0,2.47
Ranchi,2025-11-16,15.6,59,0.0,2.19,13.49,77.42,0.05,2.38
Ranchi,2025-11-17,16.1,66,0.0,1.51,13.79,75.19,0.0,1.79
Ranchi,2025-11-18,17.2,73,0.0,1.66,14.84,86.21,0.05,1.95
Ranchi,2025-11-19,18.1,68,0.0,1.01,15.86,85.28,0.0,1.88
Ranchi,2025-11-20,18.5,70,0.0,1.06,16.13,84.75,0.0,1.49
Ranchi,2025-11-21,18.6,73,0.0,1.77,16.2,84.46,0.0,1.5
Ranchi,2025-11-22,18.7,68,0.0,1.78,16.44,80.03,0.0,1.73
Ranchi,2025-11-23,18.2,66,0.0,1.28,15.96,84.27,0.0,1.89
Ranchi,2025-11-24,17.4,73,0.0,1.77,14.98,81.92,0.0,1.75
Ranchi,2025-11-25,16.4,59,0.0,3.09,13.7,81.94,0.0,2.8
Ranchi,2025-11-26,15.1,62,0.0,2.67,13.06,77.6,0.0,2.96
Ranchi,2025-11-27,15.9,67,0.0,2.03,13.26,80.43,0.0,2.5
Ranchi,2025-11-28,16.8,67,0.0,1.43,14.48,83.48,0.0,1.69
Ranchi,2025-11-29,17.2,69,0.0,1.59,14.94,83.66,0.0,1.54
Ranchi,2025-11-30,17.4,65,0.0,1.58,15.17,82.09,0.0,1.9
Ranchi,2025-12-01,17.0,75,0.0,1.59,16.21,79.48,0.0,1.32
Ranchi,2025-12-02,17.1,70,0.0,1.82,15.3,82.52,0.03,1.86
Ranchi,2025-12-03,16.8,62,0.0,2.92,14.35,83.02,0.0,2.21
Ranchi,2025-12-04,16.0,67,0.0,2.66,13.59,84.25,0.0,2.98
Ranchi,2025-12-05,15.2,53,0.0,3.4,11.89,80.82,0.0,2.78
Ranchi,2025-12-06,15.0,54,0.0,3.49,11.7,76.98,0.0,2.78
Ranchi,2025-12-07,15.9,53,0.0,3.65,11.8,78.75,0.0,3.0
Ranchi,2025-12-08,15.8,57,0.0,3.84,12.53,79.31,0.0,3.36
Ranchi,2025-12-09,16.4,58,0.0,4.11,12.35,79.34,0.0,3.38
Ranchi,2025-12-10,15.7,54,0.0,3.14,11.98,78.77,0.0,3.01
Ranchi,2025-12-11,15.5,56,0.0,3.11,11.75,78.13,0.0,3.05
Ranchi,2025-12-12,14.8,69,0.0,1.87,12.29,78.89,0.0,2.15
Ranchi,2025-12-13,15.2,67,0.0,1.18,13.04,76.23,0.0,1.46
Ranchi,2025-12-14,15.5,72,0.0,1.17,12.9,84.66,0.0,1.9
Ranchi,2025-12-15,15.7,73,0.0,2.05,13.09,84.48,0.0,1.71
Ranchi,2025-12-16,15.8,65,0.0,2.42,12.68,83.65,0.0,2.36
Ranchi,2025-12-17,15.1,70,0.0,2.78,11.34,86.19,0.0,3.07
Ranchi,2025-12-18,15.0,75,0.0,1.64,11.36,85.25,0.0,1.73
Ranchi,2025-12-19,14.3,76,0.0,1.36,11.83,86.58,0.0,1.79
Ranchi,2025-12-20,14.1,78,0.0,1.08,11.65,84.62,0.0,1.67
Ranchi,2025-12-21,14.6,75,0.0,1.28,11.48,83.43,0.0,1.28
Ranchi,2025-12-22,14.7,78,0.0,1.25,12.34,81.91,0.0,1.33
Ranchi,2025-12-23,14.8,70,0.0,2.67,12.45,84.34,0.0,2.33
Ranchi,2025-12-24,14.3,72,0.0,3.4,11.67,83.83,0.0,3.33
Ranchi,2025-12-25,13.1,75,0.0,3.26,10.79,83.5,0.0,2.86
Ranchi,2025-12-26,12.5,75,0.0,2.98,9.67,83.25,0.0,2.72
Ranchi,2025-12-27,12.9,72,0.0,2.81,9.72,80.72,0.0,2.42
Ranchi,2025-12-28,13.3,73,0.0,2.86,9.93,82.72,0.0,2.44
Ranchi,2025-12-29,13.3,72,0.0,3.02,10.14,81.45,0.0,2.59
Ranchi,2025-12-30,14.2,50,0.0,2.21,11.25,68.79,0.0,2.96
Ranchi,2025-12-31,15.1,58,0.0,1.0,13.53,60.13,0.0,1.42
Ranchi,2026-01-01,15.8,60,0.0,1.36,13.88,67.57,0.0,1.7
Ranchi,2026-01-02,15.5,66,0.0,2.79,13.77,77.86,0.0,2.31
Ranchi,2026-01-03,14.9,75,0.0,2.5,13.12,85.84,0.0,2.9
Ranchi,2026-01-04,12.6,82,0.1,2.64,12.47,84.36,0.0,2.35
Ranchi,2026-01-05,11.1,75,0.0,3.45,10.05,80.54,0.0,2.89
Ranchi,2026-01-06,11.8,67,0.0,3.41,9.16,80.05,0.0,2.79
Ranchi,2026-01-07,13.3,57,0.0,3.25,10.56,75.81,0.0,3.07
Ranchi,2026-01-08,12.9,54,0.0,3.14,10.14,71.13,0.0,2.8
Ranchi,2026-01-09,12.1,50,0.0,4.12,8.71,70.97,0.0,3.31
Ranchi,2026-01-10,13.8,47,0.0,4.23,9.48,70.1,0.0,3.68
Ranchi,2026-01-11,14.7,55,0.0,3.99,11.54,73.11,0.0,4.08
Ranchi,2026-01-12,14.5,63,0.0,3.9,11.04,76.82,0.0,3.7
Ranchi,2026-01-13,13.9,52,0.0,4.94,9.95,72.2,0.0,4.3
Ranchi,2026-01-14,13.9,48,0.0,4.0,10.55,66.17,0.0,3.83
Ranchi,2026-01-15,13.5,50,0.0,3.87,9.72,66.3,0.0,3.59
Ranchi,2026-01-16,14.7,54,0.0,3.56,10.09,67.69,0.0,3.26
Ranchi,2026-01-17,15.2,52,0.0,3.16,10.51,71.24,0.0,3.21
Ranchi,2026-01-18,16.6,40,0.0,2.25,13.76,61.39,0.0,2.37
Ranchi,2026-01-19,18.1,46,0.0,2.21,15.85,57.1,0.0,2.49
Ranchi,2026-01-20,18.7,53,0.0,2.05,16.57,61.92,0.0,2.33
Ranchi,2026-01-21,17.4,58,0.0,3.33,14.64,68.7,0.05,3.04
Ranchi,2026-01-22,16.8,43,0.0,2.13,13.57,60.44,0.0,2.6
Ranchi,2026-01-23,17.3,45,0.0,1.21,16.01,47.36,0.0,1.32
Ranchi,2026-01-24,18.2,45,0.0,2.48,16.32,52.11,0.0,2.05
Ranchi,2026-01-25,17.8,63,0.0,2.96,15.58,65.87,0.0,3.18
Ranchi,2026-01-26,18.0,66,0.0,2.13,16.11,74.69,0.0,2.59
Ranchi,2026-01-27,18.5,62,0.0,1.53,17.23,69.64,0.0,1.4
Ranchi,2026-01-28,19.0,63,0.0,1.94,17.16,75.22,0.02,2.83
Ranchi,2026-01-29,17.5,75,0.0,3.54,16.34,78.01,0.03,3.15
Ranchi,2026-01-30,17.2,67,0.0,2.45,14.65,72.15,0.0,3.07
Ranchi,2026-01-31,17.6,57,0.0,1.14,15.59,59.53,0.0,1.71
Ranchi,2026-02-01,17.7,55,0.0,2.37,16.09,57.5,0.0,1.8
Ranchi,2026-02-02,18.4,55,0.0,3.54,15.51,61.18,0.0,3.14
Ranchi,2026-02-03,18.5,64,0.0,2.62,17.32,66.45,0.0,2.93
Ranchi,2026-02-04,18.7,63,0.0,3.4,16.14,75.46,0.0,3.42
Ranchi,2026-02-05,18.2,58,0.0,4.04,16.15,70.84,0.0,3.92
Ranchi,2026-02-06,16.9,43,0.0,4.59,13.93,58.18,0.0,4.33
Ranchi,2026-02-07,17.1,46,0.0,4.76,14.24,54.96,0.0,4.63
Ranchi,2026-02-08,17.3,47,0.0,3.96,15.24,56.08,0.0,3.74
Ranchi,2026-02-09,17.5,48,0.0,2.97,15.63,50.73,0.0,2.68
Ranchi,2026-02-10,18.2,42,0.0,2.56,16.42,48.68,0.0,2.47
Ranchi,2026-02-11,19.3,43,0.0,3.61,16.9,52.41,0.0,3.12
Ranchi,2026-02-12,18.6,44,0.0,3.45,16.48,55.43,0.0,3.68
Ranchi,2026-02-13,18.5,50,0.0,2.91,16.4,57.13,0.0,3.46
Ranchi,2026-02-14,18.9,49,0.0,3.56,16.93,59.08,0.0,3.72
Ranchi,2026-02-15,18.8,46,0.0,3.4,17.12,50.12,0.0,3.58
Ranchi,2026-02-16,19.0,45,0.0,2.11,17.33,48.71,0.0,2.91
Ranchi,2026-02-17,18.9,42,0.0,2.14,18.1,45.1,0.0,2.33
Ranchi,2026-02-18,19.7,42,0.0,1.36,19.83,38.76,0.0,1.28
Ranchi,2026-02-19,20.4,47,0.2,1.58,20.06,43.77,0.0,1.41
Ranchi,2026-02-20,21.2,49,0.0,3.33,20.03,50.22,0.0,2.81
Ranchi,2026-02-21,21.1,53,0.0,2.38,19.98,54.08,0.0,3.21
Ranchi,2026-02-22,21.1,53,0.0,2.47,20.34,54.93,0.0,2.69
Ranchi,2026-02-23,20.8,61,3.8,1.49,20.82,52.67,1.27,2.24
Ranchi,2026-02-24,19.7,53,0.0,2.31,20.23,55.21,3.05,2.41
Ranchi,2026-02-25,19.7,46,0.0,2.69,18.59,47.24,0.0,3.06
Ranchi,2026-02-26,19.9,41,0.0,2.95,18.02,44.52,0.0,3.48
Ranchi,2026-02-27,20.8,38,0.0,3.15,19.4,38.73,0.0,3.94
Ranchi,2026-02-28,22.4,38,0.0,3.07,21.22,40.64,0.0,3.22
Ranchi,2026-03-01,23.4,46,0.0,3.12,22.05,48.95,0.0,3.12
Ranchi,2026-03-02,22.0,31,0.0,4.07,21.12,42.7,0.0,4.29
Ranchi,2026-03-03,22.1,37,0.0,4.05,20.27,39.1,0.0,4.38
Ranchi,2026-03-04,21.8,44,0.0,2.58,20.65,37.19,0.0,3.5
Ranchi,2026-03-05,22.1,52,0.0,1.76,21.31,40.55,0.0,2.79
Ranchi,2026-03-06,23.2,53,0.0,2.25,22.55,49.63,0.0,2.02
Ranchi,2026-03-07,23.9,59,0.0,1.84,22.89,64.26,0.0,2.36
Ranchi,2026-03-08,24.6,63,0.0,1.62,23.98,63.68,0.0,2.27
Ranchi,2026-03-09,24.4,69,1.0,2.58,24.25,60.61,0.0,2.18
Ranchi,2026-03-10,23.5,75,0.6,1.39,24.66,61.98,0.0,2.17
Ranchi,2026-03-11,24.5,60,0.0,2.45,25.11,57.37,0.0,2.53
Ranchi,2026-03-12,25.3,40,0.0,3.22,25.38,35.93,0.0,3.32
Ranchi,2026-03-13,25.9,30,0.0,2.91,25.38,29.6,0.0,3.55
Ranchi,2026-03-14,25.8,31,0.0,1.92,26.19,28.76,0.0,3.06
Ranchi,2026-03-15,25.2,44,0.4,4.12,26.98,29.01,0.0,2.43
Ranchi,2026-03-16,24.6,43,0.0,4.2,25.6,38.49,1.71,4.01
Ranchi,2026-03-17,24.3,43,0.5,3.35,25.38,44.53,2.76,3.28
Ranchi,2026-03-18,25.3,42,0.0,3.08,25.76,45.65,0.57,3.51
Ranchi,2026-03-19,24.8,42,0.0,2.43,25.7,44.09,0.13,3.71
Ranchi,2026-03-20,23.1,53,9.5,2.59,23.73,55.72,5.66,3.69
Ranchi,2026-03-21,18.4,76,6.1,2.1,19.86,74.57,16.57,3.0
Ranchi,2026-03-22,19.8,60,0.0,3.12,19.85,64.0,0.0,3.22
Ranchi,2026-03-23,22.3,47,0.0,2.57,22.06,49.84,0.0,2.8
Ranchi,2026-03-24,23.7,44,0.4,2.71,24.22,46.79,0.09,2.62
Ranchi,2026-03-25,24.2,44,0.0,2.46,23.83,50.48,0.0,2.89
Ranchi,2026-03-26,25.0,34,0.0,2.79,25.4,36.27,0.0,2.37
Ranchi,2026-03-27,25.3,42,2.0,3.12,26.01,40.9,3.04,2.77
Ranchi,2026-03-28,23.4,59,0.2,2.46,25.57,47.04,0.6,2.12
Ranchi,2026-03-29,25.5,51,0.0,2.2,26.67,43.06,0.0,2.89
Ranchi,2026-03-30,26.5,54,0.0,2.34,27.44,50.47,0.89,2.74
Ranchi,2026-03-31,25.3,56,0.1,2.5,28.23,44.3,0.47,2.06
Ranchi,2026-04-01,26.4,44,0.0,2.58,28.29,39.76,0.01,2.23
Ranchi,2026-04-02,26.8,46,0.4,3.08,28.53,40.13,0.0,4.16
Ranchi,2026-04-03,28.0,44,0.0,2.99,29.21,41.61,2.08,2.69
Ranchi,2026-04-04,27.2,44,1.0,3.51,28.68,41.98,2.91,2.95
Ranchi,2026-04-05,24.1,58,4.6,3.36,26.72,50.27,1.31,4.13
Ranchi,2026-04-06,22.8,62,1.1,2.63,26.04,52.49,0.72,2.86
Ranchi,2026-04-07,23.6,51,0.0,1.86,26.61,41.1,0.06,1.77
Ranchi,2026-04-08,22.2,70,11.7,2.47,26.21,51.34,5.08,2.97
Ranchi,2026-04-09,23.2,51,1.4,3.27,24.08,51.8,2.22,3.44
Ranchi,2026-04-10,23.5,37,0.0,3.93,23.54,37.89,0.0,4.77
Ranchi,2026-04-11,24.8,32,0.0,4.12,24.79,30.88,0.0,4.68
Ranchi,2026-04-12,26.7,34,0.0,3.32,27.4,29.94,0.0,3.67
Ranchi,2026-04-13,27.0,34,0.0,3.17,28.05,29.75,0.0,3.51
Ranchi,2026-04-14,27.0,27,0.0,3.11,27.67,24.04,0.0,4.06
Ranchi,2026-04-15,28.4,36,0.0,2.3,30.19,20.94,0.0,2.86
Ranchi,2026-04-16,28.4,59,0.0,2.45,31.55,27.03,0.03,2.32
Ranchi,2026-04-17,28.9,44,0.0,2.18,30.59,40.96,0.34,2.69
Ranchi,2026-04-18,29.2,38,0.0,2.85,32.07,21.09,0.0,3.36
Ranchi,2026-04-19,30.3,33,0.0,2.97,32.79,19.5,0.0,3.16
Ranchi,2026-04-20,30.3,34,0.0,3.62,32.12,21.37,0.05,3.64
Ranchi,2026-04-21,30.6,25,0.0,3.29,32.32,19.78,0.07,4.42
Ranchi,2026-04-22,30.0,24,0.0,2.47,32.16,17.67,0.0,4.41
Ranchi,2026-04-23,30.7,25,0.0,2.77,32.16,18.78,0.0,3.78
Ranchi,2026-04-24,30.7,23,0.0,2.61,32.61,18.12,0.0,2.51
Ranchi,2026-04-25,30.8,29,0.0,2.97,32.69,23.54,0.0,2.4
Ranchi,2026-04-26,30.6,42,0.0,3.62,33.75,17.51,0.0,3.43
Ranchi,2026-04-27,30.8,44,0.0,2.86,33.86,21.76,0.01,4.3
Ranchi,2026-04-28,29.0,49,0.4,2.77,32.8,34.29,3.25,3.84
Ranchi,2026-04-29,27.7,54,0.5,3.73,32.91,34.19,2.81,2.73
Ranchi,2026-04-30,22.8,72,13.8,3.62,29.48,54.64,10.36,2.81
Ranchi,2026-05-01,23.5,64,2.4,2.59,26.95,60.4,5.42,4.18
Ranchi,2026-05-02,26.1,55,0.1,3.68,28.74,48.6,4.72,2.47
Ranchi,2026-05-03,26.8,56,0.0,2.54,28.54,54.41,4.67,2.47
Ranchi,2026-05-04,24.4,76,13.4,3.13,28.1,61.12,8.95,2.27
Ranchi,2026-05-05,24.9,68,1.4,2.7,26.67,64.84,13.91,2.3
Ranchi,2026-05-06,25.3,61,0.0,2.55,27.21,57.23,2.15,4.1
Ranchi,2026-05-07,25.5,59,0.0,2.78,26.85,49.36,0.39,2.67
Ranchi,2026-05-08,24.4,67,1.6,3.51,27.64,47.16,0.98,2.89
Ranchi,2026-05-09,24.0,64,1.3,2.93,26.99,55.96,9.83,2.44
Ranchi,2026-05-10,24.4,66,0.0,2.46,26.27,61.07,7.34,3.29
Ranchi,2026-05-11,26.2,68,0.9,2.99,27.22,64.65,14.81,3.21
Ranchi,2026-05-12,26.1,73,1.2,3.67,28.27,60.76,5.49,3.93
Ranchi,2026-05-13,27.1,63,0.3,3.61,29.44,59.99,1.75,4.05
Ranchi,2026-05-14,28.1,60,0.4,3.29,30.07,56.46,9.26,3.64
Ranchi,2026-05-15,27.3,66,2.5,3.34,30.05,55.03,3.91,3.3
Ranchi,2026-05-16,29.3,50,0.0,3.46,31.18,42.55,0.44,2.63
Ranchi,2026-05-17,28.7,55,1.4,3.6,30.17,47.04,2.9,3.81
Ranchi,2026-05-18,29.9,48,0.2,4.14,31.52,41.06,0.0,3.91
Ranchi,2026-05-19,29.8,52,0.0,3.59,31.26,40.98,0.01,4.08
Ranchi,2026-05-20,30.3,49,0.0,2.93,31.56,45.09,0.0,3.18
Ranchi,2026-05-21,30.9,48,0.2,2.77,33.3,35.05,0.03,3.34
Ranchi,2026-05-22,30.6,52,0.0,2.42,32.35,35.24,0.0,2.53
Ranchi,2026-05-23,31.0,40,0.0,3.15,33.22,30.28,0.0,3.49
Ranchi,2026-05-24,30.6,47,0.0,2.64,33.1,34.29,0.0,2.57
Ranchi,2026-05-25,30.7,48,0.0,3.96,32.82,31.71,0.0,4.48
Ranchi,2026-05-26,30.7,52,0.0,3.26,32.65,35.93,0.49,3.3
Ranchi,2026-05-27,27.9,60,1.4,2.98,31.57,44.13,0.06,2.43
Ranchi,2026-05-28,27.9,67,0.3,3.64,31.53,45.54,3.05,3.1
Ranchi,2026-05-29,23.8,81,17.5,3.06,29.63,61.06,9.94,2.86
Ranchi,2026-05-30,25.5,77,0.3,1.85,27.98,68.84,17.6,2.6
Ranchi,2026-05-31,26.2,71,1.8,1.62,29.12,62.34,4.42,2.14
Ranchi,2026-06-01,26.4,70,4.4,1.42,29.57,54.07,8.77,1.89
Ranchi,2026-06-02,28.3,60,0.9,1.8,30.95,49.51,0.15,2.08
Ranchi,2026-06-03,28.4,62,2.0,2.42,30.76,53.57,0.38,2.76
Ranchi,2026-06-04,28.8,62,2.4,2.03,30.21,56.48,0.41,1.92
Ranchi,2026-06-05,28.5,66,0.3,1.87,30.6,57.15,8.16,2.9
Ranchi,2026-06-06,27.4,72,8.8,1.85,31.42,52.47,1.87,2.37
Ranchi,2026-06-07,27.2,73,1.1,2.91,31.1,50.6,2.16,2.46
Ranchi,2026-06-08,30.0,52,0.1,3.52,32.08,43.18,0.0,3.34
Ranchi,2026-06-09,28.8,55,0.5,2.88,31.41,43.35,0.13,3.16
Ranchi,2026-06-10,28.6,59,0.4,3.11,32.14,42.33,4.65,3.73
Ranchi,2026-06-11,26.8,68,0.2,3.49,31.71,47.71,4.02,2.59
Ranchi,2026-06-12,27.1,70,0.3,3.14,28.79,68.21,18.66,3.74
Ranchi,2026-06-13,26.9,72,1.1,2.4,30.03,59.33,3.32,3.42
Ranchi,2026-06-14,27.7,68,0.3,2.65,29.89,56.95,14.94,2.51
Ranchi,2026-06-15,28.7,57,0.2,1.99,30.58,53.87,0.65,2.77
Ranchi,2026-06-16,29.4,55,0.1,2.07,31.57,49.13,0.42,1.76
Ranchi,2026-06-17,29.4,56,0.1,2.59,31.59,51.36,2.46,3.33
Ranchi,2026-06-18,27.7,70,5.4,2.58,30.97,54.71,0.24,2.68
Ranchi,2026-06-19,26.4,80,1.1,3.02,28.48,69.06,18.73,3.85
Ranchi,2026-06-20,27.5,74,6.4,2.9,29.89,63.22,4.29,3.97
Ranchi,2026-06-21,27.8,69,4.3,3.01,29.42,65.3,14.45,3.7
Ranchi,2026-06-22,26.0,80,6.2,3.29,27.91,73.09,0.63,3.97
Ranchi,2026-06-23,27.8,65,0.7,4.17,29.37,63.89,0.86,4.98
Ranchi,2026-06-24,27.7,71,4.1,2.72,29.26,62.06,7.87,3.96
Ranchi,2026-06-25,27.6,76,3.4,1.91,29.27,62.68,1.77,3.37
Ranchi,2026-06-26,27.2,78,4.0,2.29,29.06,65.69,2.24,3.22
Ranchi,2026-06-27,28.1,72,2.6,2.37,28.85,68.49,0.19,1.97
Ranchi,2026-06-28,27.4,78,1.1,3.14,28.65,69.35,0.08,3.14
Ranchi,2026-06-29,26.8,80,6.4,3.16,27.06,83.8,7.26,3.56
Ranchi,2026-06-30,25.3,87,8.8,1.59,27.29,82.16,27.25,2.9
Ranchi,2026-07-01,26.0,86,9.6,1.56,26.98,81.66,6.92,2.09
Ranchi,2026-07-02,25.2,91,9.3,3.16,26.63,83.75,16.19,3.69
Ranchi,2026-07-03,25.9,86,5.2,3.75,27.06,80.87,7.79,5.2
Ranchi,2026-07-04,25.9,86,3.6,4.76,26.92,82.08,3.09,4.87
Ranchi,2026-07-05,24.8,90,6.1,5.03,27.27,83.04,14.17,6.43
Ranchi,2026-07-06,24.1,94,23.3,4.04,26.32,88.36,36.77,4.01
Ranchi,2026-07-07,25.1,86,4.7,5.49,26.48,84.37,13.98,7.67
Ranchi,2026-07-08,26.3,80,2.4,4.99,26.83,83.28,1.9,5.72
Ranchi,2026-07-09,25.6,88,10.5,4.34,26.84,86.63,7.21,5.04
Ranchi,2026-07-10,25.6,86,8.2,3.89,26.38,86.83,9.94,4.35
Ranchi,2026-07-11,26.0,84,6.9,3.84,26.01,86.53,6.34,4.96
Ranchi,2026-07-12,27.3,75,1.7,3.18,27.13,80.24,0.01,4.56
Ranchi,2026-07-13,27.3,76,0.3,2.47,27.38,79.56,0.63,3.07
Ranchi,2026-07-14,26.1,83,1.8,2.63,27.81,78.68,1.42,3.04
Ranchi,2026-07-15,26.2,83,9.0,2.57,26.55,83.22,12.04,2.63
Ranchi,2026-07-16,26.1,84,10.2,3.21,27.16,82.41,1.66,2.77
Ranchi,2026-07-17,25.6,88,16.6,2.63,26.84,85.55,27.33,2.55
Ranchi,2026-07-18,25.8,88,14.0,1.9,26.63,87.35,11.18,2.44
Ranchi,2026-07-19,25.4,90,18.5,1.76,27.04,86.76,4.04,1.41
Ranchi,2026-07-20,24.6,92,22.7,2.49,26.24,85.85,15.48,3.44
Ranchi,2026-07-21,23.6,94,12.6,3.4,25.19,89.53,18.63,5.85
Ranchi,2026-07-22,23.5,91,5.3,4.22,25.15,87.43,13.48,4.41
Ranchi,2026-07-23,24.3,86,5.0,4.34,24.49,89.25,8.45,3.6
Ranchi,2026-07-24,25.0,85,16.5,2.34,25.63,84.32,14.89,2.26
Ranchi,2026-07-25,25.5,85,3.1,3.09,26.16,86.48,4.73,2.57
Ranchi,2026-07-26,26.3,78,0.8,2.88,26.32,84.86,3.06,2.59
Ranchi,2026-07-27,25.0,86,15.7,3.93,26.39,83.21,9.17,2.44
Ranchi,2026-07-28,23.8,93,20.9,6.71,26.08,87.72,27.02,6.17
Ranchi,2026-07-29,24.3,92,7.1,5.66,25.91,87.86,6.04,7.49
Ranchi,2026-07-30,24.7,90,4.2,5.08,26.11,86.36,2.7,5.95
Ranchi,2026-07-31,25.0,91,4.5,3.67,26.32,87.04,1.16,5.52
Ranchi,2026-08-01,26.1,87,7.7,2.67,27.08,86.44,7.46,2.12
Ranchi,2026-08-02,26.3,87,5.9,2.11,26.22,89.63,13.46,2.03
Ranchi,2026-08-03,25.8,88,5.4,1.64,27.46,84.35,6.82,1.49
Ranchi,2026-08-04,26.0,88,14.6,1.56,27.79,84.07,23.2,0.79
Ranchi,2026-08-05,25.1,89,25.2,1.63,26.23,91.84,77.46,1.94
Ranchi,2026-08-06,25.1,89,11.5,1.06,24.79,94.73,36.58,1.34
Ranchi,2026-08-07,24.7,90,10.0,2.59,26.22,88.48,8.37,1.51
Ranchi,2026-08-08,24.3,91,7.7,3.89,24.58,93.84,17.61,3.86
Ranchi,2026-08-09,25.3,87,3.3,3.43,26.19,89.06,13.8,3.39
Ranchi,2026-08-10,25.2,88,6.1,1.57,26.21,90.53,12.24,2.5
Ranchi,2026-08-11,25.4,86,10.2,1.27,26.79,85.7,11.74,1.82
Ranchi,2026-08-12,26.7,79,5.0,1.43,26.8,84.67,8.37,1.15
Ranchi,2026-08-13,24.9,90,36.8,3.21,27.02,87.11,8.72,1.28
Ranchi,2026-08-14,25.0,92,7.3,2.95,26.12,92.47,17.82,3.61
Ranchi,2026-08-15,25.5,88,3.6,3.1,25.86,91.66,6.33,3.33
Ranchi,2026-08-16,26.1,83,2.0,2.87,27.07,86.8,6.95,2.0
Ranchi,2026-08-17,24.6,90,20.1,5.04,26.64,87.78,16.75,2.14
Ranchi,2026-08-18,23.7,94,18.5,4.38,25.14,94.1,33.17,2.65
Ranchi,2026-08-19,24.4,89,3.4,3.81,24.88,93.21,9.61,4.06
Ranchi,2026-08-20,25.3,85,2.7,3.39,25.26,91.4,4.33,4.16
Shillong,2025-01-01,11.6,76,0.2,1.15,10.94,86.1,0.0,1.6
Shillong,2025-01-02,12.0,71,0.1,1.55,10.85,82.18,0.0,1.89
Shillong,2025-01-03,12.8,59,0.0,1.81,10.48,85.27,0.0,2.31
Shillong,2025-01-04,13.5,66,0.0,0.97,12.3,75.76,0.0,1.53
Shillong,2025-01-05,13.8,67,0.0,0.97,13.03,71.01,0.0,1.35
Shillong,2025-01-06,13.3,72,0.0,1.24,13.03,81.65,0.0,1.97
Shillong,2025-01-07,12.8,76,0.1,2.83,12.53,87.73,0.7,2.76
